1393872715|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393872895|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393873075|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393873255|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393873436|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393873615|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393873795|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393873975|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393874155|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393874335|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393874515|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393874695|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451940
1393874875|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451940
1393875055|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451944
1393875236|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451944
1393875415|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451944
1393875595|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451944
1393875775|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451944
1393875955|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451948
1393876136|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451948
1393876315|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451948
1393879505|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451968
1393879556|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451968
1393879736|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393879916|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393880096|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393880276|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393880456|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393880636|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393880816|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451980
1393880996|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451980
1393881176|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451980
1393881356|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451980
1393881537|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451984
1393881716|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451988
1393881896|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451988
1393882076|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451980
1393882256|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451996
1393882437|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451996
1393882616|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452000
1393882796|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452000
1393882976|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452000
1393883156|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393883337|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393883516|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393883696|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393883876|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451992
1393884056|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452012
1393884237|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452012
1393884416|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452016
1393884596|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452020
1393884777|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451852
1393884956|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451908
1393885137|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451908
1393885317|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451912
1393885497|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451916
1393885677|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451920
1393885857|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451920
1393886037|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451928
1393886217|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451928
1393886397|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451928
1393886577|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393886757|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451932
1393886938|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451940
1393887117|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451940
1393887297|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451944
1393887477|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451952
1393887657|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451952
1393887838|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451936
1393888017|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451960
1393888197|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451964
1393888377|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451964
1393888557|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451920
1393888738|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451972
1393888917|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393889097|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451976
1393889277|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451980
1393889457|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451984
1393889638|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451984
1393889817|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451988
1393889998|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451992
1393890177|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451996
1393890358|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451996
1393890538|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452000
1393890717|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452004
1393890898|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393891078|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393891258|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393891438|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452008
1393891618|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452016
1393891798|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452016
1393891978|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452020
1393892158|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452020
1393892338|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452028
1393892518|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452028
1393892698|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452032
1393892878|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452040
1393893058|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452040
1393893239|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452044
1393893418|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452048
1393893598|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452052
1393893778|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452060
1393893958|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452060
1393894139|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452064
1393894318|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452068
1393894498|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452072
1393894678|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452076
1393894858|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452076
1393895039|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452080
1393895218|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452084
1393895398|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452084
1393895578|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452088
1393895759|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452088
1393895939|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393896119|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393896299|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393896479|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393896659|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393896840|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393897019|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393897199|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393897379|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393897559|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393897740|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393897919|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393898099|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393898279|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393898459|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|452092
1393898640|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451968
1393898819|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451968
1393898999|1.3.6.1.4.1.14179.1.1.5.3.0|166.111.130.14|451968
